Date,Home Team,Rating,Win Probability,Away Team,Rating,Win Probability,Home Score,Away Score,Home Rating (New),Away Rating (New)
1999-03-12,clarkson,1551.4517485391812,0.7249317513129255,brown,1483.1090847510168,0.2750682486870744,3,2,1554.202431026052,1480.358402264146
1999-03-12,boston-college,1547.8008141356875,0.7057811648507993,umass-lowell,1495.8009771513114,0.2942188351492007,5,4,1550.7430024871794,1492.8587887998194
1999-03-12,providence,1510.101877494894,0.674067457067156,boston-university,1483.8716232735408,0.32593254293284407,8,2,1513.3612029242224,1480.6122978442124
1999-03-13,holy-cross,1545.6381196316956,0.7410323453158617,sacred-heart,1463.0014631312097,0.2589676546841382,3,1,1548.2277961785371,1460.4117865843682
1999-03-13,denver,1548.5661776991055,0.7818302194251263,michigan-tech,1426.8390344987288,0.21816978057487366,4,2,1550.7478755048542,1424.6573366929802
1999-03-13,clarkson,1554.202431026052,0.7312014271894022,brown,1480.358402264146,0.2687985728105978,3,1,1556.890416754158,1477.67041653604
1999-03-13,colorado-college,1551.9282384501914,0.7814422048069044,minnesota-duluth,1430.596013488022,0.2185577951930957,5,4,1554.1138164021224,1428.410435536091
1999-03-13,canisius,1502.0719682812896,0.6786795656832512,american-international,1472.1813971076492,0.32132043431674884,7,5,1505.2851726244571,1468.9681927644817
1999-03-13,michigan-state,1591.9962884201689,0.7859151657365014,lake-superior,1466.0803818734673,0.21408483426349853,4,0,1594.137136762804,1463.9395335308323
1999-03-13,notre-dame,1531.3324598127947,0.6504452604860322,northern-michigan,1523.4542363972726,0.3495547395139677,1,7,1524.8280072079344,1529.9586890021328
1999-03-13,ohio-state,1525.6944634663535,0.6764261817414666,ferris-state,1497.5956493428912,0.32357381825853343,3,1,1528.9302016489387,1494.359911160306
1999-03-13,providence,1513.3612029242224,0.6822571268385134,boston-university,1480.6122978442124,0.3177428731614867,2,8,1506.5386316558372,1487.4348691125977
1999-03-13,princeton,1528.733099671028,0.6931936116899816,cornell,1487.1370382825855,0.30680638831001844,6,5,1531.8011635541282,1484.0689743994853
1999-03-13,quinnipiac-college,1584.8253582280588,0.8337378296143674,fairfield,1404.7309334563115,0.16626217038563265,13,2,1576.487979931915,1413.0683117524552
1999-03-13,rensselaer,1529.0079830340223,0.6665547148033906,harvard,1508.6834935603285,0.3334452851966094,4,0,1532.3424358859884,1505.3490407083625
1999-03-13,st-lawrence,1543.94400297364,0.7126032682118855,vermont,1486.1976090943278,0.2873967317881146,4,1,1546.817970291521,1483.3236417764467
1999-03-13,connecticut,1541.1099863828479,0.7391190754695074,iona,1460.2011519930675,0.26088092453049266,6,5,1543.7187956281527,1457.5923427477626
1999-03-13,michigan,1535.8988588270229,0.6929237109570294,bowling-green,1494.523203233784,0.3070762890429706,9,3,1538.9696217174526,1491.4524403433543
1999-03-13,minnesota,1468.1554600354918,0.6274304112484054,alaska-anchorage,1477.6121950380957,0.3725695887515946,1,0,1471.8811559230078,1473.8864991505798
1999-03-13,north-dakota,1584.5676217571904,0.7294398732730409,mankato-state,1512.2773394630653,0.27056012672695906,3,2,1587.27322302446,1509.5717381957957
1999-03-13,new-hampshire,1586.44529036559,0.7907269537063537,merrimack,1455.5199916580975,0.20927304629364632,5,4,1588.5380208285264,1453.427261195161
1999-03-13,wisconsin,1487.0984566886932,0.6496612869452226,st-cloud-state,1479.8189135622786,0.3503387130547774,2,5,1480.601843819241,1486.3155264317309
1999-03-13,yale,1504.1267918667206,0.6014848430949519,colgate,1532.6148541863797,0.3985151569050481,2,7,1498.111943435771,1538.6297026173293
1999-03-14,notre-dame,1524.8280072079344,0.6332330048480823,northern-michigan,1529.9586890021328,0.36676699515191763,2,3,1518.4956771594536,1536.2910190506136
1999-03-14,providence,1506.5386316558372,0.6649910580971643,boston-university,1487.4348691125977,0.3350089419028356,5,1,1509.8887210748655,1484.0847796935693
1999-03-14,rensselaer,1532.3424358859884,0.6750318607915284,harvard,1505.3490407083625,0.3249681392084716,4,2,1535.5921172780731,1502.0993593162777
1999-03-14,north-dakota,1587.27322302446,0.7355433190419094,mankato-state,1509.5717381957957,0.26445668095809066,10,0,1589.917789834041,1506.9271713862147
1999-03-14,wisconsin,1480.601843819241,0.6324532241612444,st-cloud-state,1486.3155264317309,0.3675467758387556,2,3,1474.2773115776286,1492.6400586733432
1999-03-18,princeton,1531.8011635541282,0.6309601426840262,colgate,1538.6297026173293,0.36903985731597383,3,2,1535.4915621272878,1534.9393040441696
1999-03-18,minnesota,1471.8811559230078,0.6121000783027031,st-cloud-state,1492.6400586733432,0.38789992169729687,5,3,1475.7601551399807,1488.7610594563703
1999-03-19,colorado-college,1554.1138164021224,0.64451663700035,denver,1550.7478755048542,0.35548336299964994,2,3,1547.6686500321189,1557.1930418748577
1999-03-19,clarkson,1556.890416754158,0.6679278695822813,princeton,1535.4915621272878,0.3320721304177187,6,5,1560.211138058335,1532.1708408231107
1999-03-19,holy-cross,1548.2277961785371,0.6460227711592212,connecticut,1543.7187956281527,0.35397722884077876,4,3,1551.7675684669448,1540.179023339745
1999-03-19,maine,1586.385144947035,0.6858565869879322,boston-college,1550.7430024871794,0.31414341301206783,2,3,1579.5265790771557,1557.6015683570588
1999-03-19,michigan-state,1594.137136762804,0.7127208205527524,northern-michigan,1536.2910190506136,0.28727917944724757,3,5,1587.0099285572765,1543.418227256141
1999-03-19,quinnipiac-college,1576.487979931915,0.7282026414835154,canisius,1505.2851726244571,0.27179735851648457,2,5,1569.20595351708,1512.5671990392923
1999-03-19,st-lawrence,1546.817970291521,0.6548139218165954,rensselaer,1535.5921172780731,0.34518607818340463,6,3,1550.2698310733551,1532.140256496239
1999-03-19,michigan,1538.9696217174526,0.6532685684061765,ohio-state,1528.9302016489387,0.3467314315938236,3,2,1542.4369360333908,1525.4628873330005
1999-03-19,north-dakota,1589.917789834041,0.7743065938569824,minnesota,1475.7601551399807,0.2256934061430176,6,2,1592.1747238954713,1473.5032210785505
1999-03-19,new-hampshire,1588.5380208285264,0.7366032637046992,providence,1509.8887210748655,0.26339673629530075,6,2,1591.1719881914794,1507.2547537119126
1999-03-20,colorado-college,1547.6686500321189,0.7315649067238399,minnesota,1473.5032210785505,0.26843509327616016,7,4,1550.3530009648805,1470.8188701457889
1999-03-20,clarkson,1560.211138058335,0.6531406287491074,st-lawrence,1550.2698310733551,0.3468593712508926,3,2,1563.679731770844,1546.8012373608462
1999-03-20,holy-cross,1551.7675684669448,0.6902528668298504,canisius,1512.5671990392923,0.30974713317014957,4,3,1554.8650397986462,1509.469727707591
1999-03-20,princeton,1532.1708408231107,0.6401055592543402,rensselaer,1532.140256496239,0.35989444074565974,4,6,1525.7697852305673,1538.5413120887824
1999-03-20,michigan,1542.4369360333908,0.638762599877683,northern-michigan,1543.418227256141,0.3612374001223169,5,1,1546.0493100346139,1539.805853254918
1999-03-20,north-dakota,1592.1747238954713,0.6850368580995865,denver,1557.1930418748577,0.31496314190041347,3,4,1585.3243553144755,1564.0434104558535
1999-03-20,new-hampshire,1591.1719881914794,0.6832814099207847,boston-college,1557.6015683570588,0.3167185900792154,4,5,1584.3391740922716,1564.4343824562666
1999-03-26,denver,1564.0434104558535,0.663566516491982,michigan,1546.0493100346139,0.33643348350801794,3,5,1557.4077452909337,1552.6849751995337
1999-03-26,maine,1579.5265790771557,0.7082421546213565,ohio-state,1525.4628873330005,0.2917578453786434,4,2,1582.4441575309422,1522.545308879214
1999-03-27,boston-college,1564.4343824562666,0.6720385168937179,northern-michigan,1539.805853254918,0.3279614831062822,2,1,1567.7139972873294,1536.5262384238551
1999-03-27,colorado-college,1550.3530009648805,0.6447616791080241,st-lawrence,1546.8012373608462,0.35523832089197593,5,2,1553.9053841738003,1543.2488541519265
1999-03-27,clarkson,1563.679731770844,0.614822550774455,maine,1582.4441575309422,0.3851774492255449,2,7,1557.5315062630993,1588.5923830386869
1999-03-27,new-hampshire,1584.3391740922716,0.6808894773347852,michigan,1552.6849751995337,0.3191105226652147,2,1,1587.5302793189237,1549.4938699728816
1999-03-28,michigan-state,1587.0099285572765,0.6827007632480249,colorado-college,1553.9053841738003,0.3172992367519751,4,3,1590.1829209247962,1550.7323918062805
1999-03-28,north-dakota,1585.3243553144755,0.6630731883118882,boston-college,1567.7139972873294,0.33692681168811184,1,3,1578.6936234313566,1574.3447291704483
1999-04-01,boston-college,1574.3447291704483,0.6209612374548714,maine,1588.5923830386869,0.37903876254512864,1,2,1568.1351167958996,1594.8019954132355
1999-04-01,new-hampshire,1587.5302793189237,0.6365396369213668,michigan-state,1590.1829209247962,0.36346036307863316,5,3,1591.16488294971,1586.5483172940098
1999-04-03,new-hampshire,1591.16488294971,0.6352275092774489,maine,1594.8019954132355,0.36477249072255113,2,3,1584.8126078569355,1601.15427050601
